STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,DAPR,DAPR_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT10,WT10_ATTRIBUTES
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/15/2023,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/16/2023,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,8/10/2023,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,8/16/2023,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,8/20/2023,,,,,,,,,5.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,8/21/2023,,,,,,,,,57.2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,9/2/2023,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,9/3/2023,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,9/10/2023,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,9/11/2023,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,9/17/2023,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,10/2/2023,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,10/23/2023,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/16/2023,,,,,,,,,10.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/18/2023,,,,,,,,,1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/19/2023,,,,,,,,,1.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/30/2023,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/1/2023,,,,,,,,,1.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/19/2023,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/20/2023,,,,,,,,,4.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/21/2023,,,,,,,,,3.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/22/2023,,,,,,,,,18.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/24/2023,,,,,,,,,1.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/30/2023,,,,,,,,,9.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/31/2023,,,,,,,,,4.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/3/2024,,,,,,,,,3.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/21/2024,,,,,,,,,16,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/22/2024,,,,,,,,,4.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/23/2024,,,,,,,,,10.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/1/2024,,,,,,,,,6.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/2/2024,,,,,,,,,25.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/4/2024,,,,,,,,,1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/5/2024,,,,,,,,,37.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/6/2024,,,,,,,,,30,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/7/2024,,,,,,,,,27.2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/8/2024,,,,,,,,,8.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/9/2024,,,,,,,,,1.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/16/2024,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/18/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/20/2024,,,,,,,,,8.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/21/2024,,,,,,,,,19.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/2/2024,,,,,,,,,2.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/3/2024,,,,,,,,,3.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/7/2024,,,,,,,,,14.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/24/2024,,,,,,,,,3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/25/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/30/2024,,,,,,,,,15.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/31/2024,,,,,,,,,16.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,4/1/2024,,,,,,,,,8.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,4/5/2024,,,,,,,,,3.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,4/22/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,5/3/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,5/5/2024,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,5/13/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,5/15/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,5/16/2024,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,5/31/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/2/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/3/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/7/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/12/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,7/12/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,9/20/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,10/26/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,10/28/2024,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/3/2024,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/24/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/25/2024,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/26/2025,,,,,,,,,4.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/27/2025,,,,,,,,,10.2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/5/2025,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/6/2025,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/7/2025,,,,,,,,,4.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/8/2025,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/12/2025,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/13/2025,,,,,,,,,11.2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/14/2025,,,,,,,,,36.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/6/2025,,,,,,,,,10.2,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/7/2025,,,,,,,,,6.4,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/11/2025,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/13/2025,,,,,,,,,22.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/14/2025,,,,,,,,,5.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/15/2025,,,,,,,,,2.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/30/2025,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,3/31/2025,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,4/27/2025,,,,,,,,,3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,5/3/2025,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,5/4/2025,,,,,,,,,0,"T,,N",0,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/1/2025,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/4/2025,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/5/2025,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,6/13/2025,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,7/18/2025,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,7/22/2025,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,8/16/2025,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,9/18/2025,,,,,,,,,1.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,9/22/2025,,,,,,,,,0.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,9/26/2025,,,,,,,,,0,"T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,10/15/2025,,,,,,,,,22.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/14/2025,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/15/2025,,,,,,,,,15.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/16/2025,,,,,,,,,42.7,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/17/2025,,,,,,,,,6.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/18/2025,,,,,,,,,5.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,11/21/2025,,,,,,,,,13,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/24/2025,,,,,,,,,1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/25/2025,,,,,,,,,29,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,12/27/2025,,,,,,,,,8.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/1/2026,,,,,,,,,16.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/2/2026,,,,,,,,,1.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/4/2026,,,,,,,,,6.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/5/2026,,,,,,,,,6.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,1/6/2026,,,,,,,,,0.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/11/2026,,,,,,,,,16.5,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/17/2026,,,,,,,,,37.1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/18/2026,,,,,,,,,6.6,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,2/20/2026,,,,,,,,,6.9,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,4/1/2026,,,,,,,,,0.8,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,4/11/2026,,,,,,,,,1,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US1CAOR0079,"NEWPORT BEACH 1.2 E, CA US",33.6131,-117.8883,27.4,4/13/2026,,,,,,,,,1.3,",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00093184,"SANTA ANA JOHN WAYNE AIRPORT, CA US",33.67975,-117.86746,13,4/15/2020,2.2,",,W",,,,,,,0,",,W",0,",,W",0,",,W",,,27.2,",,W",13.3,",,W",200,",,W",200,",,W",6.3,",,W",7.6,",,W",,,,,,,,,,,,,,
USW00093184,"SANTA ANA JOHN WAYNE AIRPORT, CA US",33.67975,-117.86746,13,4/16/2020,2.8,",,W",,,,,,,0,",,W",0,",,W",0,",,W",,,22.2,",,W",14.4,",,W",200,",,W",220,",,W",8.1,",,W",10.3,",,W",,,,,,,,,,,,,,
USW00093184,"SANTA ANA JOHN WAYNE AIRPORT, CA US",33.67975,-117.86746,13,4/17/2020,3.4,",,W",,,,,,,0,",,W",0,",,W",0,",,W",,,21.1,",,W",15,",,W",190,",,W",230,",,W",7.2,",,W",10.3,",,W",,,,,,,,,,,,,,
USW00093184,"SANTA ANA JOHN WAYNE AIRPORT, CA US",33.67975,-117.86746,13,4/18/2020,2.3,",,W",,,,,,,0,",,W",0,",,W",0,",,W",,,21.1,",,W",16.7,",,W",220,",,W",210,",,W",5.8,",,W",8.5,",,W",,,,,,,,,,,,,,
USW00093184,"SANTA ANA JOHN WAYNE AIRPORT, CA US",33.67975,-117.86746,13,4/19/2020,2.3,",,W",,,,,,,0,",,W",0,",,W",0,",,W",,,21.1,",,W",16.1,",,W",230,",,W",240,",,W",5.8,",,W",8.5,",,W",,,,,,,,,,,,,,
USW00093184,"SANTA ANA JOHN WAYNE AIRPORT, CA US",33.67975,-117.86746,13,4/20/2020,2.1,",,W",,,,,,,0,",,W",0,",,W",0,",,W",,,21.7,",,W",16.7,",,W",210,",,W",210,",,W",5.8,",,W",7.6,",,W",,,,,,,,,,,1,",,W",,
USW00093184,"SANTA ANA JOHN WAYNE AIRPORT, CA US",33.67975,-117.86746,13,4/21/2020,2.4,",,W",,,,,,,0,",,W",0,",,W",0,",,W",,,22.2,",,W",16.1,",,W",190,",,W",200,",,W",6.7,",,W",8.9,",,W",,,,,,,,,,,,,,
USW00093184,"SANTA ANA JOHN WAYNE AIRPORT, CA US",33.67975,-117.86746,13,4/22/2020,2.2,",,W",,,,,,,0,",,W",0,",,W",0,",,W",,,27.8,",,W",15,",,W",190,",,W",210,",,W",5.8,",,W",7.2,",,W",,,,,,,,,,,,,,
USW00093184,"SANTA ANA JOHN WAYNE AIRPORT, CA US",33.67975,-117.86746,13,4/23/2020,2.6,",,W",,,,,,,0,",,W",0,",,W",0,",,W",,,31.1,",,W",17.2,",,W",190,",,W",190,",,W",6.7,",,W",8.1,",,W",,,,,,,,,,,,,,
